run, name, edit distance, time(ms), memory_KB, file1, file2
30, Dinámico, 0, 4188.72, 8068648, files/test5.txt, files/test5.txt
1, Optimizado, 0, 6.22414, 3836, files/test1.txt, files/test1.txt
2, Optimizado, 0, 6.21234, 3840, files/test1.txt, files/test1.txt
3, Optimizado, 0, 6.41901, 3836, files/test1.txt, files/test1.txt
4, Optimizado, 0, 6.33716, 3872, files/test1.txt, files/test1.txt
5, Optimizado, 0, 6.34256, 3996, files/test1.txt, files/test1.txt
6, Optimizado, 0, 6.40506, 4104, files/test1.txt, files/test1.txt
7, Optimizado, 0, 6.25088, 3968, files/test1.txt, files/test1.txt
8, Optimizado, 0, 6.37849, 3996, files/test1.txt, files/test1.txt
9, Optimizado, 0, 6.45474, 3832, files/test1.txt, files/test1.txt
10, Optimizado, 0, 6.42634, 3948, files/test1.txt, files/test1.txt
11, Optimizado, 0, 6.32282, 3836, files/test1.txt, files/test1.txt
12, Optimizado, 0, 6.31424, 3872, files/test1.txt, files/test1.txt
13, Optimizado, 0, 6.30917, 3840, files/test1.txt, files/test1.txt
14, Optimizado, 0, 6.31592, 3836, files/test1.txt, files/test1.txt
15, Optimizado, 0, 6.30795, 4000, files/test1.txt, files/test1.txt
16, Optimizado, 0, 6.33179, 4000, files/test1.txt, files/test1.txt
17, Optimizado, 0, 6.31164, 3868, files/test1.txt, files/test1.txt
18, Optimizado, 0, 6.34037, 3864, files/test1.txt, files/test1.txt
19, Optimizado, 0, 6.27847, 3872, files/test1.txt, files/test1.txt
20, Optimizado, 0, 6.32109, 3964, files/test1.txt, files/test1.txt
21, Optimizado, 0, 6.31515, 3872, files/test1.txt, files/test1.txt
22, Optimizado, 0, 6.31043, 4000, files/test1.txt, files/test1.txt
23, Optimizado, 0, 6.31492, 4096, files/test1.txt, files/test1.txt
24, Optimizado, 0, 6.33124, 3872, files/test1.txt, files/test1.txt
25, Optimizado, 0, 6.31163, 3872, files/test1.txt, files/test1.txt
26, Optimizado, 0, 6.32554, 3868, files/test1.txt, files/test1.txt
27, Optimizado, 0, 6.33346, 3872, files/test1.txt, files/test1.txt
28, Optimizado, 0, 6.30566, 4000, files/test1.txt, files/test1.txt
29, Optimizado, 0, 6.32944, 3872, files/test1.txt, files/test1.txt
30, Optimizado, 0, 6.29584, 3832, files/test1.txt, files/test1.txt
1, Optimizado, 3672, 13.3506, 4096, files/test1.txt, files/test2.txt
2, Optimizado, 3672, 13.33, 4096, files/test1.txt, files/test2.txt
3, Optimizado, 3672, 13.3563, 3932, files/test1.txt, files/test2.txt
4, Optimizado, 3672, 13.3336, 3964, files/test1.txt, files/test2.txt
5, Optimizado, 3672, 13.2557, 3996, files/test1.txt, files/test2.txt
6, Optimizado, 3672, 13.306, 4000, files/test1.txt, files/test2.txt
7, Optimizado, 3672, 13.2602, 4000, files/test1.txt, files/test2.txt
8, Optimizado, 3672, 13.4477, 3964, files/test1.txt, files/test2.txt
9, Optimizado, 3672, 13.3285, 3964, files/test1.txt, files/test2.txt
10, Optimizado, 3672, 13.3151, 4000, files/test1.txt, files/test2.txt
11, Optimizado, 3672, 13.317, 3992, files/test1.txt, files/test2.txt
12, Optimizado, 3672, 13.3365, 3936, files/test1.txt, files/test2.txt
13, Optimizado, 3672, 13.3407, 4104, files/test1.txt, files/test2.txt
14, Optimizado, 3672, 13.3822, 3948, files/test1.txt, files/test2.txt
15, Optimizado, 3672, 13.3359, 3964, files/test1.txt, files/test2.txt
16, Optimizado, 3672, 13.2709, 4000, files/test1.txt, files/test2.txt
17, Optimizado, 3672, 13.2557, 3952, files/test1.txt, files/test2.txt
18, Optimizado, 3672, 13.2682, 3992, files/test1.txt, files/test2.txt
19, Optimizado, 3672, 13.3687, 4096, files/test1.txt, files/test2.txt
20, Optimizado, 3672, 13.245, 3992, files/test1.txt, files/test2.txt
21, Optimizado, 3672, 13.3132, 3960, files/test1.txt, files/test2.txt
22, Optimizado, 3672, 13.3427, 4104, files/test1.txt, files/test2.txt
23, Optimizado, 3672, 13.3149, 4000, files/test1.txt, files/test2.txt
24, Optimizado, 3672, 13.5426, 4104, files/test1.txt, files/test2.txt
25, Optimizado, 3672, 13.5344, 4000, files/test1.txt, files/test2.txt
26, Optimizado, 3672, 13.622, 4000, files/test1.txt, files/test2.txt
27, Optimizado, 3672, 13.4417, 3960, files/test1.txt, files/test2.txt
28, Optimizado, 3672, 13.2676, 4000, files/test1.txt, files/test2.txt
29, Optimizado, 3672, 13.3363, 3952, files/test1.txt, files/test2.txt
30, Optimizado, 3672, 13.3346, 4104, files/test1.txt, files/test2.txt
1, Optimizado, 7056, 27.6034, 4000, files/test1.txt, files/test3.txt
2, Optimizado, 7056, 28.0666, 4096, files/test1.txt, files/test3.txt
3, Optimizado, 7056, 28.0611, 4000, files/test1.txt, files/test3.txt
4, Optimizado, 7056, 28.0291, 4000, files/test1.txt, files/test3.txt
5, Optimizado, 7056, 27.7635, 3920, files/test1.txt, files/test3.txt
6, Optimizado, 7056, 27.5482, 3948, files/test1.txt, files/test3.txt
7, Optimizado, 7056, 27.5767, 4000, files/test1.txt, files/test3.txt
8, Optimizado, 7056, 27.4682, 3944, files/test1.txt, files/test3.txt
9, Optimizado, 7056, 28.0506, 3964, files/test1.txt, files/test3.txt
10, Optimizado, 7056, 28.0512, 4000, files/test1.txt, files/test3.txt
11, Optimizado, 7056, 28.2586, 3964, files/test1.txt, files/test3.txt
12, Optimizado, 7056, 28.052, 4104, files/test1.txt, files/test3.txt
13, Optimizado, 7056, 27.5873, 4000, files/test1.txt, files/test3.txt
14, Optimizado, 7056, 27.6866, 3964, files/test1.txt, files/test3.txt
15, Optimizado, 7056, 28.0499, 4000, files/test1.txt, files/test3.txt
16, Optimizado, 7056, 28.1999, 3944, files/test1.txt, files/test3.txt
17, Optimizado, 7056, 27.8176, 4000, files/test1.txt, files/test3.txt
18, Optimizado, 7056, 28.0319, 4000, files/test1.txt, files/test3.txt
19, Optimizado, 7056, 28.1174, 4000, files/test1.txt, files/test3.txt
20, Optimizado, 7056, 28.0847, 3960, files/test1.txt, files/test3.txt
21, Optimizado, 7056, 28.08, 3964, files/test1.txt, files/test3.txt
22, Optimizado, 7056, 27.9363, 3964, files/test1.txt, files/test3.txt
23, Optimizado, 7056, 27.7813, 3964, files/test1.txt, files/test3.txt
24, Optimizado, 7056, 27.9729, 4000, files/test1.txt, files/test3.txt
25, Optimizado, 7056, 28.0014, 3964, files/test1.txt, files/test3.txt
26, Optimizado, 7056, 28.0382, 4000, files/test1.txt, files/test3.txt
27, Optimizado, 7056, 28.2999, 4000, files/test1.txt, files/test3.txt
28, Optimizado, 7056, 27.9544, 4000, files/test1.txt, files/test3.txt
29, Optimizado, 7056, 28.132, 4000, files/test1.txt, files/test3.txt
30, Optimizado, 7056, 28.0318, 3964, files/test1.txt, files/test3.txt
1, Optimizado, 14526, 55.5921, 4072, files/test1.txt, files/test4.txt
2, Optimizado, 14526, 56.6673, 4032, files/test1.txt, files/test4.txt
3, Optimizado, 14526, 55.8996, 4076, files/test1.txt, files/test4.txt
4, Optimizado, 14526, 55.6833, 4120, files/test1.txt, files/test4.txt
5, Optimizado, 14526, 54.7322, 4084, files/test1.txt, files/test4.txt
6, Optimizado, 14526, 55.5109, 4080, files/test1.txt, files/test4.txt
7, Optimizado, 14526, 54.9455, 4080, files/test1.txt, files/test4.txt
8, Optimizado, 14526, 54.9491, 4032, files/test1.txt, files/test4.txt
9, Optimizado, 14526, 55.0962, 4076, files/test1.txt, files/test4.txt
10, Optimizado, 14526, 55.8083, 4052, files/test1.txt, files/test4.txt
11, Optimizado, 14526, 55.4569, 4084, files/test1.txt, files/test4.txt
12, Optimizado, 14526, 55.5208, 4072, files/test1.txt, files/test4.txt
13, Optimizado, 14526, 55.7609, 4176, files/test1.txt, files/test4.txt
14, Optimizado, 14526, 56.2574, 4080, files/test1.txt, files/test4.txt
15, Optimizado, 14526, 55.1243, 4028, files/test1.txt, files/test4.txt
16, Optimizado, 14526, 56.3413, 4048, files/test1.txt, files/test4.txt
17, Optimizado, 14526, 55.7255, 4120, files/test1.txt, files/test4.txt
18, Optimizado, 14526, 55.6948, 4084, files/test1.txt, files/test4.txt
19, Optimizado, 14526, 55.993, 4080, files/test1.txt, files/test4.txt
20, Optimizado, 14526, 56.3014, 4128, files/test1.txt, files/test4.txt
21, Optimizado, 14526, 56.4943, 4080, files/test1.txt, files/test4.txt
22, Optimizado, 14526, 56.6696, 4120, files/test1.txt, files/test4.txt
23, Optimizado, 14526, 56.0186, 4084, files/test1.txt, files/test4.txt
24, Optimizado, 14526, 56.1761, 4084, files/test1.txt, files/test4.txt
25, Optimizado, 14526, 55.3703, 4128, files/test1.txt, files/test4.txt
26, Optimizado, 14526, 56.2986, 4080, files/test1.txt, files/test4.txt
27, Optimizado, 14526, 56.1972, 4100, files/test1.txt, files/test4.txt
28, Optimizado, 14526, 56.6852, 4084, files/test1.txt, files/test4.txt
29, Optimizado, 14526, 56.298, 4080, files/test1.txt, files/test4.txt
30, Optimizado, 14526, 55.3945, 4176, files/test1.txt, files/test4.txt
1, Optimizado, 30146, 114.797, 4024, files/test1.txt, files/test5.txt
2, Optimizado, 30146, 111.385, 4052, files/test1.txt, files/test5.txt
3, Optimizado, 30146, 111.314, 4000, files/test1.txt, files/test5.txt
4, Optimizado, 30146, 112.592, 4000, files/test1.txt, files/test5.txt
5, Optimizado, 30146, 112.582, 4060, files/test1.txt, files/test5.txt
6, Optimizado, 30146, 114.51, 4056, files/test1.txt, files/test5.txt
7, Optimizado, 30146, 114.012, 4024, files/test1.txt, files/test5.txt
8, Optimizado, 30146, 110.493, 4056, files/test1.txt, files/test5.txt
9, Optimizado, 30146, 113.377, 4056, files/test1.txt, files/test5.txt
10, Optimizado, 30146, 114.53, 4052, files/test1.txt, files/test5.txt
11, Optimizado, 30146, 117.781, 4056, files/test1.txt, files/test5.txt
12, Optimizado, 30146, 115.142, 4056, files/test1.txt, files/test5.txt
13, Optimizado, 30146, 111.466, 4060, files/test1.txt, files/test5.txt
14, Optimizado, 30146, 113.194, 4008, files/test1.txt, files/test5.txt
15, Optimizado, 30146, 113.797, 4056, files/test1.txt, files/test5.txt
16, Optimizado, 30146, 112.782, 4020, files/test1.txt, files/test5.txt
17, Optimizado, 30146, 114.838, 4056, files/test1.txt, files/test5.txt
18, Optimizado, 30146, 114.607, 4044, files/test1.txt, files/test5.txt
19, Optimizado, 30146, 113.128, 4056, files/test1.txt, files/test5.txt
20, Optimizado, 30146, 113.626, 4048, files/test1.txt, files/test5.txt
21, Optimizado, 30146, 112.991, 4052, files/test1.txt, files/test5.txt
22, Optimizado, 30146, 111.698, 4008, files/test1.txt, files/test5.txt
23, Optimizado, 30146, 112.019, 4056, files/test1.txt, files/test5.txt
24, Optimizado, 30146, 112.382, 4008, files/test1.txt, files/test5.txt
25, Optimizado, 30146, 112.588, 4004, files/test1.txt, files/test5.txt
26, Optimizado, 30146, 112.81, 4016, files/test1.txt, files/test5.txt
27, Optimizado, 30146, 112.995, 4048, files/test1.txt, files/test5.txt
28, Optimizado, 30146, 113.118, 4052, files/test1.txt, files/test5.txt
29, Optimizado, 30146, 111.603, 3960, files/test1.txt, files/test5.txt
30, Optimizado, 30146, 111.271, 4140, files/test1.txt, files/test5.txt
1, Optimizado, 3672, 13.1863, 3964, files/test2.txt, files/test1.txt
2, Optimizado, 3672, 13.117, 3992, files/test2.txt, files/test1.txt
3, Optimizado, 3672, 13.2753, 4000, files/test2.txt, files/test1.txt
4, Optimizado, 3672, 13.3643, 4000, files/test2.txt, files/test1.txt
5, Optimizado, 3672, 13.2434, 4096, files/test2.txt, files/test1.txt
6, Optimizado, 3672, 13.3404, 4096, files/test2.txt, files/test1.txt
7, Optimizado, 3672, 13.3464, 4000, files/test2.txt, files/test1.txt
8, Optimizado, 3672, 13.3416, 3960, files/test2.txt, files/test1.txt
9, Optimizado, 3672, 13.321, 4096, files/test2.txt, files/test1.txt
10, Optimizado, 3672, 13.2738, 3960, files/test2.txt, files/test1.txt
11, Optimizado, 3672, 13.3171, 4000, files/test2.txt, files/test1.txt
12, Optimizado, 3672, 13.2262, 3996, files/test2.txt, files/test1.txt
13, Optimizado, 3672, 13.3047, 3964, files/test2.txt, files/test1.txt
14, Optimizado, 3672, 13.3112, 3992, files/test2.txt, files/test1.txt
15, Optimizado, 3672, 13.3293, 4096, files/test2.txt, files/test1.txt
16, Optimizado, 3672, 13.2534, 4000, files/test2.txt, files/test1.txt
17, Optimizado, 3672, 13.3418, 3952, files/test2.txt, files/test1.txt
18, Optimizado, 3672, 13.3516, 4000, files/test2.txt, files/test1.txt
19, Optimizado, 3672, 13.3486, 4000, files/test2.txt, files/test1.txt
20, Optimizado, 3672, 13.3353, 4000, files/test2.txt, files/test1.txt
21, Optimizado, 3672, 13.3315, 4000, files/test2.txt, files/test1.txt
22, Optimizado, 3672, 13.3219, 3968, files/test2.txt, files/test1.txt
23, Optimizado, 3672, 13.3161, 4096, files/test2.txt, files/test1.txt
24, Optimizado, 3672, 13.3419, 4096, files/test2.txt, files/test1.txt
25, Optimizado, 3672, 13.3354, 3952, files/test2.txt, files/test1.txt
26, Optimizado, 3672, 13.2777, 4000, files/test2.txt, files/test1.txt
27, Optimizado, 3672, 13.2535, 3992, files/test2.txt, files/test1.txt
28, Optimizado, 3672, 13.3276, 4000, files/test2.txt, files/test1.txt
29, Optimizado, 3672, 13.3325, 3944, files/test2.txt, files/test1.txt
30, Optimizado, 3672, 13.3251, 3960, files/test2.txt, files/test1.txt
1, Optimizado, 0, 26.6143, 4000, files/test2.txt, files/test2.txt
2, Optimizado, 0, 26.4415, 3988, files/test2.txt, files/test2.txt
3, Optimizado, 0, 26.7536, 4000, files/test2.txt, files/test2.txt
4, Optimizado, 0, 26.889, 3964, files/test2.txt, files/test2.txt
5, Optimizado, 0, 26.7639, 3992, files/test2.txt, files/test2.txt
6, Optimizado, 0, 26.9269, 4096, files/test2.txt, files/test2.txt
7, Optimizado, 0, 26.6193, 4000, files/test2.txt, files/test2.txt
8, Optimizado, 0, 27.1041, 3948, files/test2.txt, files/test2.txt
9, Optimizado, 0, 26.8282, 3968, files/test2.txt, files/test2.txt
10, Optimizado, 0, 26.9712, 4000, files/test2.txt, files/test2.txt
11, Optimizado, 0, 26.7325, 3952, files/test2.txt, files/test2.txt
12, Optimizado, 0, 27.0702, 4000, files/test2.txt, files/test2.txt
13, Optimizado, 0, 26.7688, 4000, files/test2.txt, files/test2.txt
14, Optimizado, 0, 26.8626, 3960, files/test2.txt, files/test2.txt
15, Optimizado, 0, 27.0442, 4000, files/test2.txt, files/test2.txt
16, Optimizado, 0, 26.8399, 3996, files/test2.txt, files/test2.txt
17, Optimizado, 0, 26.8104, 3948, files/test2.txt, files/test2.txt
18, Optimizado, 0, 26.2555, 4000, files/test2.txt, files/test2.txt
19, Optimizado, 0, 27.1192, 3868, files/test2.txt, files/test2.txt
20, Optimizado, 0, 26.7627, 4096, files/test2.txt, files/test2.txt
21, Optimizado, 0, 27.0494, 3992, files/test2.txt, files/test2.txt
22, Optimizado, 0, 27.1463, 3992, files/test2.txt, files/test2.txt
23, Optimizado, 0, 26.8953, 3952, files/test2.txt, files/test2.txt
24, Optimizado, 0, 27.2671, 3964, files/test2.txt, files/test2.txt
25, Optimizado, 0, 27.0052, 3968, files/test2.txt, files/test2.txt
26, Optimizado, 0, 27.149, 4000, files/test2.txt, files/test2.txt
27, Optimizado, 0, 27.0507, 4104, files/test2.txt, files/test2.txt
28, Optimizado, 0, 26.6021, 4096, files/test2.txt, files/test2.txt
29, Optimizado, 0, 26.6893, 3996, files/test2.txt, files/test2.txt
30, Optimizado, 0, 26.4522, 4000, files/test2.txt, files/test2.txt
1, Optimizado, 7376, 55.1799, 4000, files/test2.txt, files/test3.txt
2, Optimizado, 7376, 54.5908, 4096, files/test2.txt, files/test3.txt
3, Optimizado, 7376, 54.293, 4000, files/test2.txt, files/test3.txt
4, Optimizado, 7376, 54.6603, 3964, files/test2.txt, files/test3.txt
5, Optimizado, 7376, 54.7964, 3996, files/test2.txt, files/test3.txt
6, Optimizado, 7376, 54.8099, 4000, files/test2.txt, files/test3.txt
7, Optimizado, 7376, 54.869, 4000, files/test2.txt, files/test3.txt
8, Optimizado, 7376, 55.0943, 3952, files/test2.txt, files/test3.txt
9, Optimizado, 7376, 54.9, 3964, files/test2.txt, files/test3.txt
10, Optimizado, 7376, 54.8776, 3948, files/test2.txt, files/test3.txt
11, Optimizado, 7376, 55.1214, 3992, files/test2.txt, files/test3.txt
12, Optimizado, 7376, 54.8813, 4096, files/test2.txt, files/test3.txt
13, Optimizado, 7376, 55.2522, 4000, files/test2.txt, files/test3.txt
14, Optimizado, 7376, 55.4505, 3964, files/test2.txt, files/test3.txt
15, Optimizado, 7376, 55.4129, 3952, files/test2.txt, files/test3.txt
16, Optimizado, 7376, 55.8609, 3992, files/test2.txt, files/test3.txt
17, Optimizado, 7376, 55.5891, 4000, files/test2.txt, files/test3.txt
18, Optimizado, 7376, 54.409, 3964, files/test2.txt, files/test3.txt
19, Optimizado, 7376, 55.1957, 3992, files/test2.txt, files/test3.txt
20, Optimizado, 7376, 54.6753, 3948, files/test2.txt, files/test3.txt
21, Optimizado, 7376, 55.4353, 3964, files/test2.txt, files/test3.txt
22, Optimizado, 7376, 55.1674, 4000, files/test2.txt, files/test3.txt
23, Optimizado, 7376, 55.0503, 4104, files/test2.txt, files/test3.txt
24, Optimizado, 7376, 54.712, 4000, files/test2.txt, files/test3.txt
25, Optimizado, 7376, 54.7509, 3992, files/test2.txt, files/test3.txt
26, Optimizado, 7376, 55.7041, 3948, files/test2.txt, files/test3.txt
27, Optimizado, 7376, 54.9939, 4000, files/test2.txt, files/test3.txt
28, Optimizado, 7376, 55.574, 4000, files/test2.txt, files/test3.txt
29, Optimizado, 7376, 55.2135, 4000, files/test2.txt, files/test3.txt
30, Optimizado, 7376, 54.9963, 3992, files/test2.txt, files/test3.txt
1, Optimizado, 14110, 111.633, 4092, files/test2.txt, files/test4.txt
2, Optimizado, 14110, 109.703, 4088, files/test2.txt, files/test4.txt
3, Optimizado, 14110, 108.533, 4004, files/test2.txt, files/test4.txt
4, Optimizado, 14110, 108.248, 4084, files/test2.txt, files/test4.txt
5, Optimizado, 14110, 108.893, 4088, files/test2.txt, files/test4.txt
6, Optimizado, 14110, 108.195, 4084, files/test2.txt, files/test4.txt
7, Optimizado, 14110, 106.4, 4088, files/test2.txt, files/test4.txt
8, Optimizado, 14110, 106.858, 4040, files/test2.txt, files/test4.txt
9, Optimizado, 14110, 107.135, 4084, files/test2.txt, files/test4.txt
10, Optimizado, 14110, 109.524, 4092, files/test2.txt, files/test4.txt
11, Optimizado, 14110, 108.895, 4092, files/test2.txt, files/test4.txt
12, Optimizado, 14110, 108.662, 4092, files/test2.txt, files/test4.txt
13, Optimizado, 14110, 108.559, 4052, files/test2.txt, files/test4.txt
14, Optimizado, 14110, 107.577, 4000, files/test2.txt, files/test4.txt
15, Optimizado, 14110, 108.312, 4088, files/test2.txt, files/test4.txt
16, Optimizado, 14110, 107.067, 4024, files/test2.txt, files/test4.txt
17, Optimizado, 14110, 109.362, 4092, files/test2.txt, files/test4.txt
18, Optimizado, 14110, 109.563, 4036, files/test2.txt, files/test4.txt
19, Optimizado, 14110, 109.613, 4088, files/test2.txt, files/test4.txt
20, Optimizado, 14110, 109.328, 4088, files/test2.txt, files/test4.txt
21, Optimizado, 14110, 108.818, 4192, files/test2.txt, files/test4.txt
22, Optimizado, 14110, 108.488, 4088, files/test2.txt, files/test4.txt
23, Optimizado, 14110, 110.14, 4052, files/test2.txt, files/test4.txt
24, Optimizado, 14110, 108.914, 4088, files/test2.txt, files/test4.txt
25, Optimizado, 14110, 109.161, 4080, files/test2.txt, files/test4.txt
26, Optimizado, 14110, 109.083, 4084, files/test2.txt, files/test4.txt
27, Optimizado, 14110, 109.981, 4032, files/test2.txt, files/test4.txt
28, Optimizado, 14110, 109.436, 4044, files/test2.txt, files/test4.txt
29, Optimizado, 14110, 105.726, 4088, files/test2.txt, files/test4.txt
30, Optimizado, 14110, 106.78, 4092, files/test2.txt, files/test4.txt
1, Optimizado, 29038, 225.372, 4060, files/test2.txt, files/test5.txt
2, Optimizado, 29038, 221.749, 4016, files/test2.txt, files/test5.txt
3, Optimizado, 29038, 221.284, 4012, files/test2.txt, files/test5.txt
4, Optimizado, 29038, 218.704, 4060, files/test2.txt, files/test5.txt
5, Optimizado, 29038, 221.991, 4060, files/test2.txt, files/test5.txt
6, Optimizado, 29038, 220.742, 4064, files/test2.txt, files/test5.txt
7, Optimizado, 29038, 218.904, 4164, files/test2.txt, files/test5.txt
8, Optimizado, 29038, 219.716, 4060, files/test2.txt, files/test5.txt
9, Optimizado, 29038, 224.644, 4064, files/test2.txt, files/test5.txt
10, Optimizado, 29038, 222.225, 4064, files/test2.txt, files/test5.txt
11, Optimizado, 29038, 220.488, 4064, files/test2.txt, files/test5.txt
12, Optimizado, 29038, 223.407, 4012, files/test2.txt, files/test5.txt
13, Optimizado, 29038, 222.325, 4160, files/test2.txt, files/test5.txt
14, Optimizado, 29038, 220.622, 4024, files/test2.txt, files/test5.txt
15, Optimizado, 29038, 220.3, 4028, files/test2.txt, files/test5.txt
16, Optimizado, 29038, 222.947, 4060, files/test2.txt, files/test5.txt
17, Optimizado, 29038, 221.369, 3940, files/test2.txt, files/test5.txt
18, Optimizado, 29038, 221.372, 4004, files/test2.txt, files/test5.txt
19, Optimizado, 29038, 220.586, 4056, files/test2.txt, files/test5.txt
20, Optimizado, 29038, 222.337, 4148, files/test2.txt, files/test5.txt
21, Optimizado, 29038, 223.02, 4028, files/test2.txt, files/test5.txt
22, Optimizado, 29038, 222.21, 4060, files/test2.txt, files/test5.txt
23, Optimizado, 29038, 223.221, 4164, files/test2.txt, files/test5.txt
24, Optimizado, 29038, 223.885, 4060, files/test2.txt, files/test5.txt
25, Optimizado, 29038, 222.99, 4060, files/test2.txt, files/test5.txt
26, Optimizado, 29038, 220.537, 3992, files/test2.txt, files/test5.txt
27, Optimizado, 29038, 220.519, 4024, files/test2.txt, files/test5.txt
28, Optimizado, 29038, 218.162, 4016, files/test2.txt, files/test5.txt
29, Optimizado, 29038, 222.622, 4052, files/test2.txt, files/test5.txt
30, Optimizado, 29038, 221.482, 4008, files/test2.txt, files/test5.txt
1, Optimizado, 7056, 27.3353, 3964, files/test3.txt, files/test1.txt
2, Optimizado, 7056, 27.559, 4056, files/test3.txt, files/test1.txt
3, Optimizado, 7056, 27.8175, 3960, files/test3.txt, files/test1.txt
4, Optimizado, 7056, 28.0355, 4000, files/test3.txt, files/test1.txt
5, Optimizado, 7056, 28.0556, 4000, files/test3.txt, files/test1.txt
6, Optimizado, 7056, 27.8154, 4000, files/test3.txt, files/test1.txt
7, Optimizado, 7056, 28.1301, 4000, files/test3.txt, files/test1.txt
8, Optimizado, 7056, 28.1219, 4000, files/test3.txt, files/test1.txt
9, Optimizado, 7056, 27.7965, 4000, files/test3.txt, files/test1.txt
10, Optimizado, 7056, 28.0039, 4000, files/test3.txt, files/test1.txt
11, Optimizado, 7056, 27.933, 4000, files/test3.txt, files/test1.txt
12, Optimizado, 7056, 27.6399, 4000, files/test3.txt, files/test1.txt
13, Optimizado, 7056, 28.0491, 4000, files/test3.txt, files/test1.txt
14, Optimizado, 7056, 28.056, 3924, files/test3.txt, files/test1.txt
15, Optimizado, 7056, 28.1719, 3944, files/test3.txt, files/test1.txt
16, Optimizado, 7056, 28.0483, 3964, files/test3.txt, files/test1.txt
17, Optimizado, 7056, 28.2, 4000, files/test3.txt, files/test1.txt
18, Optimizado, 7056, 28.0419, 3960, files/test3.txt, files/test1.txt
19, Optimizado, 7056, 27.5728, 3944, files/test3.txt, files/test1.txt
20, Optimizado, 7056, 27.7629, 3992, files/test3.txt, files/test1.txt
21, Optimizado, 7056, 27.3943, 3992, files/test3.txt, files/test1.txt
22, Optimizado, 7056, 28.128, 4096, files/test3.txt, files/test1.txt
23, Optimizado, 7056, 28.053, 4104, files/test3.txt, files/test1.txt
24, Optimizado, 7056, 27.318, 4000, files/test3.txt, files/test1.txt
25, Optimizado, 7056, 27.5468, 4000, files/test3.txt, files/test1.txt
26, Optimizado, 7056, 28.0769, 4000, files/test3.txt, files/test1.txt
27, Optimizado, 7056, 28.0658, 3904, files/test3.txt, files/test1.txt
28, Optimizado, 7056, 28.1252, 4000, files/test3.txt, files/test1.txt
29, Optimizado, 7056, 28.0739, 3992, files/test3.txt, files/test1.txt
30, Optimizado, 7056, 27.959, 3968, files/test3.txt, files/test1.txt
1, Optimizado, 7376, 55.0001, 3964, files/test3.txt, files/test2.txt
2, Optimizado, 7376, 54.5522, 4000, files/test3.txt, files/test2.txt
3, Optimizado, 7376, 54.2694, 3964, files/test3.txt, files/test2.txt
4, Optimizado, 7376, 55.2422, 4000, files/test3.txt, files/test2.txt
5, Optimizado, 7376, 55.3396, 3952, files/test3.txt, files/test2.txt
6, Optimizado, 7376, 55.4352, 3968, files/test3.txt, files/test2.txt
7, Optimizado, 7376, 54.8116, 4000, files/test3.txt, files/test2.txt
8, Optimizado, 7376, 55.0179, 4104, files/test3.txt, files/test2.txt
9, Optimizado, 7376, 54.7082, 4000, files/test3.txt, files/test2.txt
10, Optimizado, 7376, 55.0032, 4000, files/test3.txt, files/test2.txt
11, Optimizado, 7376, 55.7859, 4000, files/test3.txt, files/test2.txt
12, Optimizado, 7376, 54.6981, 4000, files/test3.txt, files/test2.txt
13, Optimizado, 7376, 55.2782, 4000, files/test3.txt, files/test2.txt
14, Optimizado, 7376, 54.3774, 3964, files/test3.txt, files/test2.txt
15, Optimizado, 7376, 54.7446, 3964, files/test3.txt, files/test2.txt
16, Optimizado, 7376, 54.8114, 3952, files/test3.txt, files/test2.txt
17, Optimizado, 7376, 54.9291, 4000, files/test3.txt, files/test2.txt
18, Optimizado, 7376, 54.5795, 4000, files/test3.txt, files/test2.txt
19, Optimizado, 7376, 54.9154, 3960, files/test3.txt, files/test2.txt
20, Optimizado, 7376, 54.5073, 4000, files/test3.txt, files/test2.txt
21, Optimizado, 7376, 54.5475, 4000, files/test3.txt, files/test2.txt
22, Optimizado, 7376, 54.6788, 4000, files/test3.txt, files/test2.txt
23, Optimizado, 7376, 54.9819, 4000, files/test3.txt, files/test2.txt
24, Optimizado, 7376, 55.0721, 3952, files/test3.txt, files/test2.txt
25, Optimizado, 7376, 54.5615, 3968, files/test3.txt, files/test2.txt
26, Optimizado, 7376, 55.2043, 3968, files/test3.txt, files/test2.txt
27, Optimizado, 7376, 54.4296, 4000, files/test3.txt, files/test2.txt
28, Optimizado, 7376, 54.7428, 4000, files/test3.txt, files/test2.txt
29, Optimizado, 7376, 54.6725, 3964, files/test3.txt, files/test2.txt
30, Optimizado, 7376, 54.3904, 3964, files/test3.txt, files/test2.txt
1, Optimizado, 0, 108.428, 4000, files/test3.txt, files/test3.txt
2, Optimizado, 0, 105.282, 4000, files/test3.txt, files/test3.txt
3, Optimizado, 0, 105.782, 3992, files/test3.txt, files/test3.txt
4, Optimizado, 0, 105.273, 3964, files/test3.txt, files/test3.txt
5, Optimizado, 0, 105.177, 3964, files/test3.txt, files/test3.txt
6, Optimizado, 0, 106.769, 4000, files/test3.txt, files/test3.txt
7, Optimizado, 0, 106.089, 4000, files/test3.txt, files/test3.txt
8, Optimizado, 0, 104.867, 4000, files/test3.txt, files/test3.txt
9, Optimizado, 0, 106.021, 4104, files/test3.txt, files/test3.txt
10, Optimizado, 0, 104.125, 4056, files/test3.txt, files/test3.txt
11, Optimizado, 0, 105.28, 3992, files/test3.txt, files/test3.txt
12, Optimizado, 0, 106.664, 3960, files/test3.txt, files/test3.txt
